"Domain","Base Domain","URL","Branch","Agency","State","Redirect","Sources","Compliant with M-15-13 and BOD 18-01","Enforces HTTPS","Strict Transport Security (HSTS)","Free of RC4/3DES and SSLv2/SSLv3","3DES","RC4","SSLv2","SSLv3","Preloaded"
"barneverninstitusjon.no","barneverninstitusjon.no","http://barneverninstitusjon.no","","Barne-, Ungdoms- og Familiedirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"barnevernsinstitusjoner.no","barnevernsinstitusjoner.no","http://barnevernsinstitusjoner.no","","Barne-, Ungdoms- og Familiedirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"barnogbeslutninger.no","barnogbeslutninger.no","http://www.barnogbeslutninger.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","Yes","dotgov","No","No","No","","","","","","No"
"barnogtro.no","barnogtro.no","http://barnogtro.no","","Kirkerådet","","Yes","dotgov","No","No","No","","","","","","No"
"barnogtru.no","barnogtru.no","http://barnogtru.no","","Kirkerådet","","Yes","dotgov","No","No","No","","","","","","No"
"barnssteder.no","barnssteder.no","http://barnssteder.no","","Universitetet I Stavanger","","No","dotgov","No","No","No","","","","","","No"
"bcdc.no","bcdc.no","https://www.bcdc.no","","Universitetet I Bergen","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bden.no","bden.no","http://bden.no","","Forsvaret","","No","dotgov","No","No","No","","","","","","No"
"be.no","be.no","http://www.be.no","","Direktoratet For Byggkvalitet","","No","dotgov","No","No","No","","","","","","No"
"beat-art.no","beat-art.no","http://beat-art.no","","Universitetet I Agder","","No","dotgov","No","No","No","","","","","","No"
"beccle.no","beccle.no","http://beccle.no","","Universitetet I Bergen","","Yes","dotgov","No","No","No","","","","","","No"
"bedin.no","bedin.no","http://bedin.no","","Nærings- og Fiskeridepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"bedriftsdemokratinemnda.no","bedriftsdemokratinemnda.no","http://bedriftsdemokratinemnda.no","","Arbeids- og Sosialdepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"bedriftshjelp.no","bedriftshjelp.no","http://bedriftshjelp.no","","Nærings- og Fiskeridepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"behandlingshjelpemidler.no","behandlingshjelpemidler.no","https://behandlingshjelpemidler.no","","St Olavs Hospital Hf","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"behandlingslinjer.no","behandlingslinjer.no","http://behandlingslinjer.no","","Nasjonalt Kunnskapssenter For Helsetjenesten","","No","dotgov","No","No","No","","","","","","No"
"beredskapsinfo.no","beredskapsinfo.no","http://www.beredskapsinfo.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","Yes","dotgov","No","No","No","","","","","","No"
"beredskapsinformasjon.no","beredskapsinformasjon.no","http://www.beredskapsinformasjon.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","Yes","dotgov","No","No","No","","","","","","No"
"beredskapsplan.no","beredskapsplan.no","http://www.beredskapsplan.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","Yes","dotgov","No","No","No","","","","","","No"
"beredskapsregister.no","beredskapsregister.no","http://www.beredskapsregister.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","Yes","dotgov","No","No","No","","","","","","No"
"beredskapsressurs.no","beredskapsressurs.no","http://www.beredskapsressurs.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","Yes","dotgov","No","No","No","","","","","","No"
"bergenfil.no","bergenfil.no","http://bergenfil.no","","Stiftelsen Musikkselskapet Harmonien","","Yes","dotgov","No","No","No","","","","","","No"
"bergenfilharmonien.no","bergenfilharmonien.no","http://bergenfilharmonien.no","","Stiftelsen Musikkselskapet Harmonien","","Yes","dotgov","No","No","No","","","","","","No"
"bergenfilharmoniske.no","bergenfilharmoniske.no","http://bergenfilharmoniske.no","","Stiftelsen Musikkselskapet Harmonien","","Yes","dotgov","No","No","No","","","","","","No"
"bergenhealthchallenge.no","bergenhealthchallenge.no","http://bergenhealthchallenge.no","","Helse Bergen Hf","","Yes","dotgov","No","No","No","","","","","","No"
"bergenhusfestning.no","bergenhusfestning.no","http://bergenhusfestning.no","","Forsvarsbygg","","Yes","dotgov","No","No","No","","","","","","No"
"bergensbilder.no","bergensbilder.no","http://bergensbilder.no","","Universitetet I Bergen","","No","dotgov","No","No","No","","","","","","No"
"bernorpol.no","bernorpol.no","http://www.bernorpol.no","","Hordaland Politidistrikt","","No","dotgov","No","No","No","","","","","","No"
"berteogiver.no","berteogiver.no","http://berteogiver.no","","Høgskulen I Volda","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"bibliotekutvikling.no","bibliotekutvikling.no","https://bibliotekutvikling.no","","Nasjonalbiblioteket","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"bibsys.no","bibsys.no","https://www.bibsys.no","","Norges Teknisk-Naturvitenskapelige Universitet Ntnu","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"bilbelte.no","bilbelte.no","http://www.bilbelte.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"bilferge.no","bilferge.no","http://www.bilferge.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"bilferje.no","bilferje.no","http://www.bilferje.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"biltilsyn.no","biltilsyn.no","http://www.biltilsyn.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"biltilsynet.no","biltilsynet.no","http://www.biltilsynet.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"biobankregisteret.no","biobankregisteret.no","http://biobankregisteret.no","","Nasjonalt Folkehelseinstitutt","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"bioceed.no","bioceed.no","http://bioceed.no","","Universitetet I Bergen","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"biodata.no","biodata.no","http://biodata.no","","Nibio - Norsk Institutt For Bioøkonomi","","No","dotgov","No","No","No","","","","","","No"
"biodiversity.no","biodiversity.no","https://www.biodiversity.no","","Norges Teknisk-Naturvitenskapelige Universitet Ntnu","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bioenergiforskning.no","bioenergiforskning.no","http://bioenergiforskning.no","","Norges Miljø- og Biovitenskapelige Universitet (Nmbu)","","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"bioforsk.no","bioforsk.no","http://www.bioforsk.no","","Nibio - Norsk Institutt For Bioøkonomi","","Yes","dotgov","No","No","No","","","","","","No"
"biomaterial.no","biomaterial.no","http://biomaterial.no","","Universitetet I Bergen","","No","dotgov","No","No","No","","","","","","No"
"bion.no","bion.no","http://www.bion.no","","Bioteknologirådet","","Yes","dotgov","No","No","No","","","","","","No"
"bioteknologinemnda.no","bioteknologinemnda.no","http://bioteknologinemnda.no","","Bioteknologirådet","","Yes","dotgov","No","No","No","","","","","","No"
"bioteknologiradet.no","bioteknologiradet.no","http://www.bioteknologiradet.no","","Bioteknologirådet","","Yes","dotgov","No","No","No","","","","","","No"
"biras.no","biras.no","http://biras.no","","Klima- og Miljødepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"birchmoth.no","birchmoth.no","http://www.birchmoth.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","No","dotgov","No","No","No","","","","","","No"
"birdcamera.no","birdcamera.no","http://www.birdcamera.no","","Fylkesmannen I Vestfold","","No","dotgov","No","No","No","","","","","","No"
"birdid.no","birdid.no","https://www.birdid.no","","Høgskolen I Nord-Trøndelag","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bistandsaktuelt.no","bistandsaktuelt.no","http://bistandsaktuelt.no","","Direktoratet For Utviklings- Samarbeid","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"bistandsenteret.no","bistandsenteret.no","http://www.bistandsenteret.no","","Direktoratet For Utviklings- Samarbeid","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"bistandsspillet.no","bistandsspillet.no","http://bistandsspillet.no","","Direktoratet For Utviklings- Samarbeid","","No","dotgov","No","No","No","","","","","","No"
"bivirkning.no","bivirkning.no","https://bivirkning.no","","Statens Legemiddelverk","","No","dotgov","No","Yes","No","No","No","Yes","No","Yes","No"
"bladet-forskning.no","bladet-forskning.no","http://bladet-forskning.no","","Norges Forskningsråd","","Yes","dotgov","No","No","No","","","","","","No"
"blakstadsykehus.no","blakstadsykehus.no","http://blakstadsykehus.no","","Vestre Viken Hf","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"bld.dep.no","bld.dep.no","http://bld.dep.no","","","","Yes","dotgov","No","No","No","","","","","","No"
"bliblomsterdekorator.no","bliblomsterdekorator.no","http://bliblomsterdekorator.no","","Vea - Statens Fagskole For Gartnere og Blomsterdekoratører","","No","dotgov","No","No","No","","","","","","No"
"blimester.no","blimester.no","http://blimester.no","","Vea - Statens Fagskole For Gartnere og Blomsterdekoratører","","Yes","dotgov","No","No","No","","","","","","No"
"blipoliti.no","blipoliti.no","http://www.blipoliti.no","","Politihøgskolen","","Yes","dotgov","No","No","No","","","","","","No"
"bliproff.no","bliproff.no","http://bliproff.no","","Høgskolen I Buskerud og Vestfold","","No","dotgov","No","No","No","","","","","","No"
"blistudent.no","blistudent.no","http://blistudent.no","","Høgskolen I Østfold","","Yes","dotgov","No","No","No","","","","","","No"
"blisykepleier.no","blisykepleier.no","http://blisykepleier.no","","Høgskolen I Molde","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"blodbanken-bergen.no","blodbanken-bergen.no","http://blodbanken-bergen.no","","Helse Bergen Hf","","Yes","dotgov","No","No","No","","","","","","No"
"blodbussen.no","blodbussen.no","http://blodbussen.no","","Helse Bergen Hf","","Yes","dotgov","No","No","No","","","","","","No"
"blodgiver.no","blodgiver.no","http://blodgiver.no","","Oslo Universitetssykehus Hf","","No","dotgov","No","No","No","","","","","","No"
"boinorden.no","boinorden.no","http://boinorden.no","","Husbanken","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"bokhylla.no","bokhylla.no","http://bokhylla.no","","Nasjonalbiblioteket","","Yes","dotgov","No","No","No","","","","","","No"
"bolalumni.no","bolalumni.no","http://www.bolalumni.no","","Høgskolen I Lillehammer","","No","dotgov","No","No","No","","","","","","No"
"boligkvalitet.no","boligkvalitet.no","http://boligkvalitet.no","","Husbanken","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"boligpolitikk.no","boligpolitikk.no","http://boligpolitikk.no","","Kommunal- og Moderniserings- Departementet","","Yes","dotgov","No","No","No","","","","","","No"
"boligsosial.no","boligsosial.no","http://boligsosial.no","","Kommunal- og Moderniserings- Departementet","","Yes","dotgov","No","No","No","","","","","","No"
"boligsosialt.no","boligsosialt.no","http://boligsosialt.no","","Kommunal- og Moderniserings- Departementet","","Yes","dotgov","No","No","No","","","","","","No"
"bologna-bergen2005.no","bologna-bergen2005.no","http://www.bologna-bergen2005.no","","Kunnskapsdepartementet","","Yes","dotgov","No","No","No","","","","","","No"
"bordets-gleder.no","bordets-gleder.no","http://bordets-gleder.no","","St Olavs Hospital Hf","","No","dotgov","No","No","No","","","","","","No"
"borealsenter.no","borealsenter.no","http://borealsenter.no","","Høgskolen I Hedmark","","Yes","dotgov","No","No","No","","","","","","No"
"borealsenteret.no","borealsenteret.no","http://borealsenteret.no","","Høgskolen I Hedmark","","Yes","dotgov","No","No","No","","","","","","No"
"bostedslose.no","bostedslose.no","http://www.bostedslose.no","","Husbanken","","Yes","dotgov","No","No","No","","","","","","No"
"bostotte.no","bostotte.no","http://bostotte.no","","Husbanken","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"botaniskhage.no","botaniskhage.no","http://botaniskhage.no","","Universitetet I Tromsø - Norges Arktiske Universitet","","Yes","dotgov","No","No","No","","","","","","No"
"bott-samarbeidet.no","bott-samarbeidet.no","http://www.bott-samarbeidet.no","","Universitetet I Oslo","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"brannberedskap.no","brannberedskap.no","http://www.brannberedskap.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","Yes","dotgov","No","No","No","","","","","","No"
"branndrift.no","branndrift.no","http://branndrift.no","","Direktoratet For Nødkommunikasjon Dnk","","No","dotgov","No","No","No","","","","","","No"
"brannmyndighet.no","brannmyndighet.no","http://www.brannmyndighet.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","Yes","dotgov","No","No","No","","","","","","No"
"brannskolen.no","brannskolen.no","http://www.brannskolen.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","No","dotgov","No","No","No","","","","","","No"
"brannutdanning.no","brannutdanning.no","http://www.brannutdanning.no","","Direktoratet For Samfunnssikkerhet og Beredskap (Dsb)","","Yes","dotgov","No","No","No","","","","","","No"
"bransjenormen.no","bransjenormen.no","http://bransjenormen.no","","Helsedirektoratet","","Yes","dotgov","No","No","No","","","","","","No"
"bronnoysundregistrene.no","bronnoysundregistrene.no","http://bronnoysundregistrene.no","","Registerenheten I Brønnøysund","","No","dotgov","No","No","No","","","","","","No"
"broset.no","broset.no","http://broset.no","","St Olavs Hospital Hf","","Yes","dotgov","No","No","No","","","","","","No"
"brosetchecklist.no","brosetchecklist.no","http://brosetchecklist.no","","St Olavs Hospital Hf","","Yes","dotgov","No","No","No","","","","","","No"
"brosetscale.no","brosetscale.no","http://brosetscale.no","","St Olavs Hospital Hf","","Yes","dotgov","No","No","No","","","","","","No"
"brreg.no","brreg.no","https://brreg.no","","Registerenheten I Brønnøysund","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brukererfaringer.no","brukererfaringer.no","http://brukererfaringer.no","","Nasjonalt Kunnskapssenter For Helsetjenesten","","No","dotgov","No","No","No","","","","","","No"
"brystsenter.no","brystsenter.no","http://www.brystsenter.no","","Sykehuset Telemark Hf","","Yes","dotgov","No","No","No","","","","","","No"
"brystsenteret.no","brystsenteret.no","http://www.brystsenteret.no","","Sykehuset Telemark Hf","","Yes","dotgov","No","No","No","","","","","","No"
"bscc.no","bscc.no","http://bscc.no","","Helse Bergen Hf","","Yes","dotgov","No","No","No","","","","","","No"
"bufdir.no","bufdir.no","https://bufdir.no","","Barne-, Ungdoms- og Familiedirektoratet","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bufetat.no","bufetat.no","https://bufetat.no","","Barne-, Ungdoms- og Familiedirektoratet","","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bupbarn.no","bupbarn.no","http://bupbarn.no","","Nordlandssykehuset Hf","","No","dotgov","No","No","No","","","","","","No"
"bupf.no","bupf.no","http://www.bupf.no","","Finnmarkssykehuset Hf","","Yes","dotgov","No","No","No","","","","","","No"
"buskerud-sentralsykehus.no","buskerud-sentralsykehus.no","http://www.buskerud-sentralsykehus.no","","Vestre Viken Hf","","Yes","dotgov","No","No","No","","","","","","No"
"buyreal.no","buyreal.no","http://buyreal.no","","Patentstyret","","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bvchecklist.no","bvchecklist.no","http://bvchecklist.no","","St Olavs Hospital Hf","","Yes","dotgov","No","No","No","","","","","","No"
"bvm.museum.no","bvm.museum.no","http://www.bvm.museum.no","","Norsk Bergverksmuseum","","Yes","dotgov","No","No","No","","","","","","No"
"byerogdistrikter.no","byerogdistrikter.no","http://www.byerogdistrikter.no","","Kommunal- og Moderniserings- Departementet","","No","dotgov","No","No","No","","","","","","No"
"byfogd.no","byfogd.no","http://byfogd.no","","Domstolene I Norge","","Yes","dotgov","No","No","No","","","","","","No"
"bygdeforskning.no","bygdeforskning.no","http://bygdeforskning.no","","Norges Teknisk-Naturvitenskapelige Universitet Ntnu","","Yes","dotgov","No","No","No","","","","","","No"
"bygdokongsgard.no","bygdokongsgard.no","https://bygdokongsgard.no","","Norsk Folkemuseum","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bygg-21.no","bygg-21.no","http://bygg-21.no","","Direktoratet For Byggkvalitet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"bygg21.no","bygg21.no","http://www.bygg21.no","","Direktoratet For Byggkvalitet","","No","dotgov","No","No","No","","","","","","No"
"byggesaksdagene.no","byggesaksdagene.no","http://byggesaksdagene.no","","Direktoratet For Byggkvalitet","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"byggesakskolen.no","byggesakskolen.no","http://byggesakskolen.no","","Høgskolen I Gjøvik","","Yes","dotgov","No","No","No","","","","","","No"
"byggeskikkprisen.no","byggeskikkprisen.no","http://byggeskikkprisen.no","","Husbanken","","No","dotgov","No","No","No","","","","","","No"
