"Domain","Base Domain","URL","Branch","Agency","State","Redirect","Sources","Compliant with M-15-13 and BOD 18-01","Enforces HTTPS","Strict Transport Security (HSTS)","Free of RC4/3DES and SSLv2/SSLv3","3DES","RC4","SSLv2","SSLv3","Preloaded"
"rhf-sorost.no","rhf-sorost.no","http://rhf-sorost.no","","Helse Sør-Øst Rhf","","Yes","dotgov","No","No","No","","","","","","No"
"rig.no","rig.no","https://rig.no","","Renovasjon I Grenland Iks","Telemark","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"riig.no","riig.no","https://www.riig.no","","Kongsvinger Kommune","Hedmark","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"riksadvokatembetet.no","riksadvokatembetet.no","http://riksadvokatembetet.no","","Riksadvokaten","","No","dotgov","No","No","No","","","","","","No"
"riksadvokaten.no","riksadvokaten.no","https://www.riksadvokaten.no","","Riksadvokaten","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"riksantikvaren.no","riksantikvaren.no","https://riksantikvaren.no","","Riksantikvaren","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"riksarkivaren.no","riksarkivaren.no","http://riksarkivaren.no","","Arkivverket","","No","dotgov","No","No","No","","","","","","No"
"riksarkivet.no","riksarkivet.no","http://riksarkivet.no","","Arkivverket","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"riksarkivetjunior.no","riksarkivetjunior.no","http://riksarkivetjunior.no","","Arkivverket","","No","dotgov","No","No","No","","","","","","No"
"rikshospitalet.no","rikshospitalet.no","http://www.rikshospitalet.no","","Oslo Universitetssykehus Hf","","Yes","dotgov","No","No","No","","","","","","No"
"rikskonsertane.no","rikskonsertane.no","http://rikskonsertane.no","","Rikskonsertene","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"rikskonsertene.no","rikskonsertene.no","http://www.rikskonsertene.no","","Rikskonsertene","","Yes","dotgov","No","No","No","","","","","","No"
"riksmeglingsmannen.no","riksmeglingsmannen.no","http://riksmeglingsmannen.no","","Riksmekleren","","No","dotgov","No","No","No","","","","","","No"
"riksmeklar.no","riksmeklar.no","http://riksmeklar.no","","Arbeids- og Sosialdepartementet","","No","dotgov","No","No","No","","","","","","No"
"riksmeklaren.no","riksmeklaren.no","http://riksmeklaren.no","","Arbeids- og Sosialdepartementet","","No","dotgov","No","No","No","","","","","","No"
"riksmekler.no","riksmekler.no","http://riksmekler.no","","Arbeids- og Sosialdepartementet","","No","dotgov","No","No","No","","","","","","No"
"riksmekleren.no","riksmekleren.no","https://www.riksmekleren.no","","Arbeids- og Sosialdepartementet","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"riksregaliene.no","riksregaliene.no","http://riksregaliene.no","","Nidaros Domkirkes Restaureringsarbeider","","No","dotgov","No","No","No","","","","","","No"
"riksrevisjon.no","riksrevisjon.no","http://riksrevisjon.no","","Riksrevisjonen","","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"riksrevisjonen.no","riksrevisjonen.no","https://www.riksrevisjonen.no","","Riksrevisjonen","","No","dotgov","No","Yes","No","No","Yes","Yes","No","Yes","No"
"riksrevisor.no","riksrevisor.no","http://riksrevisor.no","","Riksrevisjonen","","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"riksteateret.no","riksteateret.no","http://riksteateret.no","","Riksteatret","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"riksteatret.no","riksteatret.no","https://www.riksteatret.no","","Riksteatret","","No","dotgov","No","Yes","No","No","Yes","Yes","No","No","No"
"riksultima.no","riksultima.no","http://www.riksultima.no","","Rikskonsertene","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"riksvegferge.no","riksvegferge.no","http://www.riksvegferge.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"riksveiferge.no","riksveiferge.no","http://www.riksveiferge.no","","Statens Vegvesen","","Yes","dotgov","No","No","No","","","","","","No"
"rindal.kommune.no","rindal.kommune.no","https://www.rindal.kommune.no","","","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"rindalkino.no","rindalkino.no","http://rindalkino.no","","Rindal Kommune","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"rindallegekontor.no","rindallegekontor.no","http://rindallegekontor.no","","Rindal Kommune","Møre og Romsdal","Yes","dotgov","No","No","No","","","","","","No"
"rindalshuset.no","rindalshuset.no","http://rindalshuset.no","","Rindal Kommune","Møre og Romsdal","Yes","dotgov","No","No","No","","","","","","No"
"ringebu.kommune.no","ringebu.kommune.no","https://www.ringebu.kommune.no","","","","No","dotgov","No","Yes","No","No","Yes","Yes","No","No","No"
"ringelihorn.no","ringelihorn.no","http://ringelihorn.no","","Bø Kommune","Nordland","Yes","dotgov","No","No","No","","","","","","No"
"ringerike-legevakt.no","ringerike-legevakt.no","http://www.ringerike-legevakt.no","","Ringerike Kommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"ringerike-sykehus.no","ringerike-sykehus.no","http://www.ringerike-sykehus.no","","Vestre Viken Hf","","Yes","dotgov","No","No","No","","","","","","No"
"ringerike.kommune.no","ringerike.kommune.no","http://www.ringerike.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"ringerikebibliotek.no","ringerikebibliotek.no","http://ringerikebibliotek.no","","Ringerike Kommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"ringerikesommerhotell.no","ringerikesommerhotell.no","http://ringerikesommerhotell.no","","Buskerud Fylkeskommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"ringerikesykehus.no","ringerikesykehus.no","http://ringerikesykehus.no","","Vestre Viken Hf","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"ringeriksjobb.no","ringeriksjobb.no","http://www.ringeriksjobb.no","","Ringerike Kommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"ringeriksregionen.no","ringeriksregionen.no","http://www.ringeriksregionen.no","","Ringerike Kommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"ringsaker.kommune.no","ringsaker.kommune.no","http://www.ringsaker.kommune.no","","","","No","dotgov","No","No","Yes","Yes","No","No","No","No","No"
"risikoapp.no","risikoapp.no","http://risikoapp.no","","Oslo Kommune Brann- og Redningsetaten","Oslo","No","dotgov","No","No","Yes","No","Yes","Yes","No","Yes","Ready"
"riskakirke.no","riskakirke.no","http://riskakirke.no","","Riska Sokn","Rogaland","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"riskassessment.no","riskassessment.no","http://riskassessment.no","","St Olavs Hospital Hf","","No","dotgov","No","No","No","","","","","","No"
"risobank.no","risobank.no","https://www.risobank.no","","Risøbank Interkommunale Selskap","Vest-Agder","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"risor.kommune.no","risor.kommune.no","http://www.risor.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"risorbibliotek.no","risorbibliotek.no","http://risorbibliotek.no","","Vest-Agder Fylkeskommune","Vest-Agder","No","dotgov","No","No","No","","","","","","No"
"risorhuset.no","risorhuset.no","https://risorhuset.no","","Risør Kommune","Aust-Agder","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","Ready"
"rissa.kommune.no","rissa.kommune.no","http://rissa.kommune.no","","","","No","dotgov","No","No","Yes","Yes","No","No","No","No","No"
"rissaordforer.no","rissaordforer.no","http://rissaordforer.no","","Rissa Kommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"rissaskole.no","rissaskole.no","http://rissaskole.no","","Rissa Kommune","Sør-Trøndelag","No","dotgov","No","No","No","","","","","","No"
"risten.no","risten.no","http://risten.no","","Samediggi / Sametinget","","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"ritlandkrater.no","ritlandkrater.no","http://ritlandkrater.no","","Hjelmeland Kommune","Rogaland","No","dotgov","No","No","No","","","","","","No"
"ritlandskrater.no","ritlandskrater.no","http://ritlandskrater.no","","Hjelmeland Kommune","Rogaland","No","dotgov","No","No","No","","","","","","No"
"ritlandskrateret.no","ritlandskrateret.no","http://ritlandskrateret.no","","Hjelmeland Kommune","Rogaland","No","dotgov","No","No","No","","","","","","No"
"rito.no","rito.no","http://rito.no","","Universitetssykehuset Nord-Norge Hf","","Yes","dotgov","No","No","No","","","","","","No"
"riua.no","riua.no","http://riua.no","","Romsdal Interkommunale Utvalg Mot Akutt Forurensning (Riua)","Møre og Romsdal","No","dotgov","No","No","No","","","","","","No"
"rjukan-notodden-industrial-heritage-site.no","rjukan-notodden-industrial-heritage-site.no","http://rjukan-notodden-industrial-heritage-site.no","","Telemark Fylkeskommune","Telemark","No","dotgov","No","No","No","","","","","","No"
"rjukan-notodden-industriarv.no","rjukan-notodden-industriarv.no","http://rjukan-notodden-industriarv.no","","Telemark Fylkeskommune","Telemark","No","dotgov","No","No","No","","","","","","No"
"rjukan-notodden-verdensarv.no","rjukan-notodden-verdensarv.no","http://rjukan-notodden-verdensarv.no","","Telemark Fylkeskommune","Telemark","No","dotgov","No","No","No","","","","","","No"
"rjukan-notodden-world-heritage-site.no","rjukan-notodden-world-heritage-site.no","http://rjukan-notodden-world-heritage-site.no","","Telemark Fylkeskommune","Telemark","No","dotgov","No","No","No","","","","","","No"
"rjukan-notodden-world-heritage.no","rjukan-notodden-world-heritage.no","http://rjukan-notodden-world-heritage.no","","Telemark Fylkeskommune","Telemark","No","dotgov","No","No","No","","","","","","No"
"rjukanbadet.no","rjukanbadet.no","http://www.rjukanbadet.no","","Tinn Kommune Rjukanbadet Kf","Telemark","No","dotgov","No","No","No","","","","","","No"
"rjukanbooking.no","rjukanbooking.no","http://rjukanbooking.no","","Tinn Kommune","Telemark","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"rjukanbs.no","rjukanbs.no","http://rjukanbs.no","","Tinn Kommune","Telemark","Yes","dotgov","No","No","No","","","","","","No"
"rjukankino.no","rjukankino.no","http://www.rjukankino.no","","Tinn Kommune","Telemark","No","dotgov","No","No","No","","","","","","No"
"rjukankirke.no","rjukankirke.no","http://www.rjukankirke.no","","Rjukan Sokn","Telemark","Yes","dotgov","No","No","No","","","","","","No"
"rjukanlegesenter.no","rjukanlegesenter.no","http://rjukanlegesenter.no","","Tinn Kommune","Telemark","No","dotgov","No","No","No","","","","","","No"
"rka.no","rka.no","http://rka.no","","Fiskeridirektoratet","","No","dotgov","No","No","No","","","","","","No"
"rkk-ofoten.no","rkk-ofoten.no","http://rkk-ofoten.no","","Hamarøy Kommune","Nordland","No","dotgov","No","No","No","","","","","","No"
"rkklofoten.no","rkklofoten.no","http://www.rkklofoten.no","","Vågan Kommune","Nordland","No","dotgov","No","No","No","","","","","","No"
"rkkyh.no","rkkyh.no","http://www.rkkyh.no","","Alstahaug Kommune","Nordland","No","dotgov","No","No","No","","","","","","No"
"rklegesenter.no","rklegesenter.no","http://rklegesenter.no","","Røyken Kommune","Buskerud","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"rklogin.no","rklogin.no","http://rklogin.no","","Ringerike Kommune","Buskerud","No","dotgov","No","No","No","","","","","","No"
"rkrise.no","rkrise.no","http://www.rkrise.no","","Skedsmo Kommune","Akershus","No","dotgov","No","No","No","","","","","","No"
"rksn.no","rksn.no","http://rksn.no","","Porsanger Kommune","Finnmark","No","dotgov","No","No","No","","","","","","No"
"rkul.no","rkul.no","http://rkul.no","","Stor-Elvdal Kommune","Hedmark","Yes","dotgov","No","No","No","","","","","","No"
"rnnb.no","rnnb.no","http://rnnb.no","","Forsvaret","","Yes","dotgov","No","No","No","","","","","","No"
"roaf.no","roaf.no","https://roaf.no","","Romerike Avfallsforedling Iks","Akershus","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"roaldamundsen.vgs.no","roaldamundsen.vgs.no","http://www.roaldamundsen.vgs.no","","Akershus Fylkeskommune","Oslo","Yes","dotgov","No","No","No","","","","","","No"
"roan.kommune.no","roan.kommune.no","https://www.roan.kommune.no","","","","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"robek.no","robek.no","http://robek.no","","Kommunal- og Moderniserings- Departementet","","Yes","dotgov","No","No","No","","","","","","No"
"rockfest.no","rockfest.no","http://rockfest.no","","Haugesund Kultur og Festivalutvikling Kf","Rogaland","No","dotgov","No","No","No","","","","","","No"
"rockmotrus.no","rockmotrus.no","http://www.rockmotrus.no","","Andøy Kommune","Nordland","Yes","dotgov","No","No","No","","","","","","No"
"rockmysoul.no","rockmysoul.no","http://rockmysoul.no","","Lørenskog Kirkelige Fellesråd","Akershus","No","dotgov","No","No","No","","","","","","No"
"rodoy.folkebibl.no","rodoy.folkebibl.no","http://rodoy.folkebibl.no","","Rødøy Kommune","Nordland","No","dotgov","No","No","No","","","","","","No"
"rodoy.kommune.no","rodoy.kommune.no","http://www.rodoy.kommune.no","","","","No","dotgov","No","No","No","","","","","","No"
"rodtvetkirke.no","rodtvetkirke.no","http://www.rodtvetkirke.no","","Grorud Sokn","Oslo","Yes","dotgov","No","No","No","","","","","","No"
"rogaland-revisjon.no","rogaland-revisjon.no","http://rogaland-revisjon.no","","Rogaland Revisjon Iks","Rogaland","No","dotgov","No","No","No","","","","","","No"
"rogaland-teater.no","rogaland-teater.no","https://www.rogaland-teater.no","","Rogaland Teater AS","","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"rogalandsbilder.no","rogalandsbilder.no","http://rogalandsbilder.no","","Stavanger Kommune","Rogaland","No","dotgov","No","No","No","","","","","","No"
"rogalandteater.no","rogalandteater.no","http://rogalandteater.no","","Rogaland Teater AS","","No","dotgov","No","No","No","","","","","","No"
"rogbr.no","rogbr.no","https://www.rogbr.no","","Rogaland Brann og Redning Iks","Rogaland","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"rogfk.no","rogfk.no","http://www.rogfk.no","","Rogaland Fylkeskommune","Rogaland","No","dotgov","No","No","No","","","","","","No"
"rohkunborri.no","rohkunborri.no","http://rohkunborri.no","","Fylkesmannen I Troms","","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"roldalstavkyrkje.no","roldalstavkyrkje.no","http://roldalstavkyrkje.no","","Røldal Sokn","Hordaland","No","dotgov","No","No","No","","","","","","No"
"rollag.kommune.no","rollag.kommune.no","http://www.rollag.kommune.no","","","","No","dotgov","No","No","No","No","Yes","Yes","No","Yes","No"
"rollemodell.no","rollemodell.no","https://www.rollemodell.no","","Norges Teknisk-Naturvitenskapelige Universitet Ntnu","","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"rom-p.no","rom-p.no","http://www.rom-p.no","","Romerike Politidistrikt","","No","dotgov","No","No","No","","","","","","No"
"rombarnehage.no","rombarnehage.no","http://rombarnehage.no","","Askim Kommune","Østfold","Yes","dotgov","No","No","No","","","","","","No"
"romerike-krisesenter.no","romerike-krisesenter.no","http://romerike-krisesenter.no","","Romerike Krisesenter Iks","Akershus","No","dotgov","No","No","No","","","","","","No"
"romerike-revisjon.no","romerike-revisjon.no","http://romerike-revisjon.no","","Romerike Revisjon Iks","Akershus","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"romerike110.no","romerike110.no","http://romerike110.no","","Nedre Romerike Brann- og Redningsvesen Iks","Akershus","No","dotgov","No","No","No","","","","","","No"
"romerikebrann.no","romerikebrann.no","http://romerikebrann.no","","Øvre Romerike Brann og Redning Iks","Akershus","No","dotgov","No","No","No","","","","","","No"
"romerikekommunalteknikk.no","romerikekommunalteknikk.no","http://www.romerikekommunalteknikk.no","","Sørum Kommunalteknikk Kf","Akershus","Yes","dotgov","No","No","No","","","","","","No"
"romerikerevisjon.no","romerikerevisjon.no","http://www.romerikerevisjon.no","","Romerike Revisjon Iks","Akershus","No","dotgov","No","No","No","","","","","","No"
"romeriketrainee.no","romeriketrainee.no","http://www.romeriketrainee.no","","Sørum Kommunalteknikk Kf","Akershus","No","dotgov","No","No","No","","","","","","No"
